"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"EIF3I"	0.198786829915843	0.301854988576499	13.4067635502184	1.84748198275994e-40	5.50740749688265e-39	77.1551639925874
"CCDC115"	0.130132273957598	0.108135345727518	13.4048809622537	1.89369781575074e-40	5.63869722749661e-39	77.1305877130708
"ABI1"	0.159107690321675	0.15948880926732	13.3923449938021	2.23217281878973e-40	6.6389222540495e-39	76.9670200536378
"UBE2L6"	0.228855541027192	0.403595525938042	13.3824468531837	2.54140038593642e-40	7.54996781320287e-39	76.8379728590111
"IGHV3-30"	-0.487303688051251	0.674661914021631	-13.3823200470744	2.54562650152422e-40	7.55386994474034e-39	76.8363202084516
"PPP1R2"	0.237690002403571	0.424568402997504	13.3771117419636	2.72538014808127e-40	8.07802675891289e-39	76.7684537411137
"SF3B1"	0.213943964835457	0.314088645690106	13.3682279023243	3.06158512968838e-40	9.0641792623822e-39	76.6527512338736
"LCK"	0.110741742928267	0.0734849165349627	13.367414605531	3.09435188954584e-40	9.15074301657599e-39	76.6421625523562
"HIF1A"	0.185534459870526	0.211385240999336	13.3642893045033	3.22354467442919e-40	9.52193976438738e-39	76.6014785144511
"APRT"	0.248124766996323	0.522175596096618	13.3553303170329	3.62438554857417e-40	1.0693792855776e-38	76.4849036182553
"PLEKHF2"	0.158494443431292	0.149383143004239	13.3291669406475	5.10151500220353e-40	1.50349763161532e-38	76.1448882803134
"L3MBTL3"	0.10170685765664	0.0606324294170544	13.3259808700261	5.31814262689596e-40	1.56556219101642e-38	76.1035257472926
"RRAS2"	0.125522949676688	0.0967626744216238	13.3244344637203	5.42655992831309e-40	1.59566702653968e-38	76.0834532113268
"PSMB8-AS1"	0.159059893407477	0.173398071980794	13.3212269680591	5.658493279979e-40	1.66198214287945e-38	76.0418265798058
"SOD1"	0.265870250553916	0.555345332689865	13.3116201391719	6.41381079529315e-40	1.88169890244262e-38	75.9172067343862
"SLTM"	0.19443870954921	0.27474904166436	13.3103794734198	6.51839816517232e-40	1.91022210636999e-38	75.9011190245363
"SAP18"	0.256052546740826	0.461989720659273	13.3098588626417	6.56278896036061e-40	1.91998590160448e-38	75.8943686892257
"TNFRSF1B"	0.114439751871945	0.0783951887251318	13.3098152410695	6.56652205407047e-40	1.91998590160448e-38	75.8938030952454
"NCKAP1L"	0.136196468997631	0.11748104655194	13.3074776465439	6.76969101201407e-40	1.97716144590749e-38	75.8634965931625
"BCLAF1"	0.226107230873576	0.360116502661432	13.3050618488895	6.98622737370514e-40	2.03810806453367e-38	75.8321815039912
"HOPX"	0.125614372732402	0.0770942743209607	13.2948273124079	7.98263576558245e-40	2.3261759391054e-38	75.6995747931334
"TPR"	0.20280197348373	0.284662567189847	13.2889760515671	8.61453890814525e-40	2.50749794144497e-38	75.6238047213665
"CREB3L2"	-0.14510362757892	0.176566386261743	-13.2709348812781	1.0893293158654e-39	3.1672371980907e-38	75.3903822500045
"EIF3M"	0.205488860044391	0.314541751976664	13.2546922257054	1.34528485911542e-39	3.90705070785648e-38	75.180486798395
"CASP4"	0.189559289686949	0.263867883414879	13.2454616505096	1.51654124826529e-39	4.3994963393468e-38	75.0613134858066
"CCNL1"	0.27388555908347	0.565469294386002	13.2451112953297	1.52345203024348e-39	4.41460652562734e-38	75.0567917015858
"GABPB1"	0.165792969020309	0.177323373036229	13.2431089053034	1.56355462004558e-39	4.52575770880381e-38	75.0309504599642
"PLD3"	-0.168939736886158	0.246132118866754	-13.2406404064122	1.61443974326129e-39	4.66783664899461e-38	74.9990990910152
"STAT3"	0.235275031880697	0.404142335626291	13.2330455603798	1.78155746865542e-39	5.14528874716908e-38	74.9011371066902
"SPOCK2"	0.11739048670733	0.0816057527867446	13.2232351516331	2.02312602571931e-39	5.83645978609902e-38	74.7746766474294
"GGNBP2"	0.181686917386221	0.230462928477153	13.2152876203512	2.24249605482336e-39	6.46212613131599e-38	74.6722947300789
"HNRNPM"	0.19247076614959	0.2544209802244	13.2142876497255	2.27172222327249e-39	6.53908056166172e-38	74.6594170156359
"RGS10"	0.153521310138147	0.157780207431893	13.2090773450214	2.43024457741759e-39	6.98762673118905e-38	74.5923331873337
"PLEKHG1"	0.114128036484542	0.0761012363411794	13.1894919844992	3.13091365075753e-39	8.99227525275708e-38	74.340391858417
"RNASE6"	0.175056221773223	0.213584144603208	13.1792191519296	3.57534288843794e-39	1.02573581650042e-37	74.2083864654345
"DEGS1"	0.139014331534135	0.129423398840539	13.1750476436062	3.77323921122471e-39	1.08131446345981e-37	74.1548106548998
"ST3GAL1"	0.14067519962325	0.120502203742725	13.1613605729925	4.50227377820799e-39	1.28881313949033e-37	73.979136957641
"EBF1"	0.129217786471076	0.0987823983298851	13.146015936739	5.4872073737832e-39	1.56902671707902e-37	73.7823944601568
"ELL2"	-0.207147268223617	0.353822030391777	-13.1013635137411	9.74629324025991e-39	2.78381184125706e-37	73.2111194275149
"HNRNPA3"	0.244692916730621	0.46680582147494	13.1002971872755	9.88069882646114e-39	2.81909707441441e-37	73.1974996027855
"MOB3B"	0.0959536840052289	0.0568051991855682	13.0995123648163	9.98079814170814e-39	2.84452747038682e-37	73.1874760053731
"SAMD9L"	0.176075571612292	0.213017209905413	13.0882504286219	1.15333479799846e-38	3.28339604677168e-37	73.0437035876116
"ITGA6"	-0.105663260208206	0.0803762371503126	-13.0776521339011	1.32129303962782e-38	3.75742708144162e-37	72.9085106298735
"PKM"	0.244480305556705	0.449122690029377	13.0600672643829	1.65526110583561e-38	4.70199307555822e-37	72.6844256780927
"SEP15"	0.224464792762229	0.422583704133443	13.0529774289545	1.81254807719115e-38	5.14315474638429e-37	72.5941605352011
"TMED9"	-0.22668091108202	0.48538239160059	-13.0447711781253	2.01323883415888e-38	5.70637695780444e-37	72.4897397464709
"RNF19A"	0.170809401980114	0.196994557624667	13.0400152132459	2.13950830591846e-38	6.05765806921347e-37	72.4292508243093
"HNRNPH3"	0.188688925044257	0.248456650939865	12.9991374841401	3.60587579200514e-38	1.01982975644115e-36	71.9102101068293
"SAMD9"	0.158183223168189	0.157326999816014	12.9683264437459	5.33873953019463e-38	1.50828115158603e-36	71.5200137801409
"IGLV1-40"	-0.469377785346179	0.741568242801871	-12.9654335432519	5.53886779489497e-38	1.56311791360828e-36	71.4834227894524
"VPS13C"	0.154785809812094	0.159236341897325	12.9512545651534	6.63294632527332e-38	1.86984198854308e-36	71.3041915400479
"LNPEP"	0.148075832170735	0.141957828950059	12.9486851104961	6.85305848900667e-38	1.92979448330497e-36	71.2717319633455
"DDX27"	0.145736279295523	0.138930548475746	12.9301887238179	8.66697228931268e-38	2.43793846337662e-36	71.0382502879217
"CADM1"	-0.0933804283942365	0.080970851022927	-12.9262577514177	9.11011479782488e-38	2.55981394671277e-36	70.9886701335267
"PHTF2"	0.123221965509585	0.100643255481191	12.8927802219948	1.392217160198e-37	3.90770043828301e-36	70.5670092505072
"FDFT1"	0.15739146831084	0.179389387001076	12.8856531741384	1.5235611465139e-37	4.27173603619869e-36	70.4773759294158
"ANKRD12"	0.264157271503561	0.64362670626731	12.8833956555207	1.5676802035309e-37	4.39068964131468e-36	70.4489940769194
"TMEM208"	-0.192551851812071	0.348535383068767	-12.8678736954977	1.90740957543421e-37	5.33642581865009e-36	70.2539778183653
"CLK1"	0.218979031772452	0.345383863390477	12.8235898735321	3.33387077489253e-37	9.31723475720235e-36	69.6988300296605
"LSM2"	0.184421242239329	0.272090366391942	12.8013911466729	4.40774673325295e-37	1.23051573225958e-35	69.4212292072566
"MEAF6"	0.1700451885695	0.217597422504973	12.7966171571077	4.68026368714744e-37	1.30518966372225e-35	69.3615890441329
"USP8"	0.176280953194618	0.225197973170897	12.7903288472277	5.06494064138661e-37	1.41094775010056e-35	69.2830632016885
"MPHOSPH8"	0.219041991540849	0.395595651048079	12.787214098873	5.26696084739218e-37	1.46565053194331e-35	69.2441811044674
"JUN"	-0.466604658497754	1.9652362924936	-12.7843742154037	5.45812532670155e-37	1.51721843888537e-35	69.2087380633774
"ADGRE5"	0.18675525854383	0.242315787293408	12.7823367990416	5.59950672240221e-37	1.55485232168631e-35	69.1833147947202
"RAB31"	0.141847528883389	0.129894643139679	12.7813662285433	5.66813144141525e-37	1.57222448056796e-35	69.1712051879975
"NT5E"	0.0909779241695767	0.0504252004039294	12.774665296314	6.16528802619186e-37	1.70829855725733e-35	69.0876229323291
"NUB1"	0.131784280153458	0.120173774540419	12.7733439232347	6.26832380543612e-37	1.73499442789739e-35	69.0711460701713
"AKIRIN2"	0.16154862380696	0.192229420590825	12.7722594075836	6.3541680170389e-37	1.75688003754695e-35	69.0576239142466
"HIST1H4C"	0.260155459330151	0.560080714794691	12.771646767841	6.40317669464313e-37	1.76854512860031e-35	69.0499857707695
"UBE2E2"	0.117234470581195	0.0951433984994567	12.7601487384291	7.39592536663981e-37	2.04056728067876e-35	68.9066977192222
"ZNRD1"	0.168439749074256	0.190721530619899	12.7516344360436	8.22832668000242e-37	2.26781777306974e-35	68.8006719595048
"C19orf66"	0.162557028248463	0.201052507461291	12.7505904428659	8.33660059508956e-37	2.29522013199201e-35	68.7876760995522
"IFIT3"	0.15275174650941	0.137532941689847	12.7341525122437	1.02405794421173e-36	2.81643083596302e-35	68.5831866464516
"HNRNPU"	0.222595244629112	0.369944541385146	12.732748298938	1.0421998629981e-36	2.86328956004828e-35	68.5657297431153
"ARF6"	0.174238097561421	0.224011860851893	12.7123449768038	1.34485387107445e-36	3.69087673505987e-35	68.3122865248083
"LSM6"	0.148196534378193	0.163417109768332	12.7106245787248	1.37405356605936e-36	3.76702740335617e-35	68.2909340146519
"ZBTB20"	0.156184584696487	0.170422741332365	12.6930404324506	1.71112845140831e-36	4.68617913276394e-35	68.072848393203
"PDCD6IP"	0.158377597493251	0.176526730058138	12.6902831114425	1.7709723752219e-36	4.84495448854219e-35	68.0386770792083
"EIF4G2"	0.236998254378051	0.489226176753343	12.6823179648966	1.95578429391391e-36	5.34491735117567e-35	67.940005219718
"ABI3"	0.0928246495498563	0.0608276830299137	12.6821591774405	1.95965711573832e-36	5.3498639259656e-35	67.9380387682283
"IGKV1D-8"	-0.173858577137274	0.134888130731175	-12.6814722710376	1.97649875338672e-36	5.39016773597103e-35	67.9295322700127
"POLR2G"	0.146402023969183	0.157738253505511	12.6794810410383	2.02613732152661e-36	5.51973439430595e-35	67.9048757951022
"MDM4"	0.171195435696606	0.203428136661985	12.6741997816234	2.16387511349154e-36	5.88878290329518e-35	67.8394982826595
"MAP4K1"	0.112959353234837	0.0984484070935678	12.6666862076642	2.37601693069349e-36	6.45932904586328e-35	67.7465313316109
"MYO1G"	0.111509363472279	0.0883142789293745	12.6662930620275	2.38766942378844e-36	6.48421010533541e-35	67.7416683082872
"AKNA"	0.136460903597167	0.123619221382693	12.6659885518752	2.39673386186223e-36	6.5020180656273e-35	67.7379017623123
"CCDC12"	0.165808125733623	0.216104889865489	12.6613197751914	2.54007096101351e-36	6.88367193039556e-35	67.6801635478079
"NR4A3"	0.184433490367606	0.187616934285461	12.6570935514298	2.67715285736929e-36	7.2475949223249e-35	67.6279158238564
"IK"	0.153966812947238	0.173472085876608	12.6551137909345	2.7438734969156e-36	7.42047540589218e-35	67.6034462676274
"RSF1"	0.190489527327262	0.288246186538346	12.6094996883221	4.83336138759202e-36	1.30576278736666e-34	67.0406727998093
"ZC3HAV1"	0.174921747243639	0.211119190836291	12.6056067312924	5.07219287600624e-36	1.36885871216672e-34	66.9927323424806
"WDFY4"	0.106619806677873	0.0761195238288178	12.6040696051452	5.16969311434855e-36	1.39372131934126e-34	66.9738070365014
"S100A4"	0.243321225405865	0.399548327192714	12.6012179113011	5.35553668357395e-36	1.44232444328651e-34	66.9387024213051
"CCDC50"	0.201326879044066	0.314544344287867	12.5838246767114	6.64177612560015e-36	1.78687203130124e-34	66.7247540458858
"CHURC1"	0.142639864526426	0.144599022106382	12.5690854272138	7.9690453744921e-36	2.14173255738293e-34	66.5436720010349
"RNASEH2B"	0.166604973465524	0.222550091505505	12.5641716764469	8.4676813505266e-36	2.27338836258703e-34	66.4833480934809
"IFIT2"	0.127642597798815	0.0906074364455131	12.5608351676783	8.82381888327285e-36	2.36655369945896e-34	66.4424000977931
"FCHSD2"	0.16723927517151	0.220773946360748	12.5541674646414	9.58073530841885e-36	2.56541187795312e-34	66.3606004010607
"PIAS1"	0.175821241075325	0.22327614995358	12.5541309320272	9.58505536817648e-36	2.56541187795312e-34	66.3601523313087
"TBCB"	0.154176007879079	0.182827629935072	12.5393341333481	1.15040009717615e-35	3.07583778559418e-34	66.178772962852
"TMEM45A"	-0.0746366947655896	0.0555940460886712	-12.5388433289334	1.15738070463239e-35	3.09131499223903e-34	66.1727601709894
"LHPP"	0.13578428235666	0.132461614984557	12.5370781865714	1.18283572076834e-35	3.15605395248219e-34	66.1511374578993
"SHOC2"	0.142103206105342	0.144100900171223	12.5325138807907	1.25126635976393e-35	3.3352099733276e-34	66.0952388986515
"CCNDBP1"	0.148348255727773	0.173604242716337	12.5263845348982	1.34938866911639e-35	3.59305904861741e-34	66.0202040029446
"RAP1B"	0.187324028526881	0.290417432150273	12.5233627033134	1.40054148750028e-35	3.72544035675076e-34	65.983223900783
"AC245100.1"	0.10963147063939	0.0779632237778699	12.5221214808752	1.42210681667103e-35	3.77892830843885e-34	65.9680367269618
"PTGES3"	0.25713381444717	0.609168775604961	12.5192073397179	1.47404364835429e-35	3.9129295824021e-34	65.9323859340264
"TMX4"	0.150861101202211	0.169162272072345	12.5134144633117	1.58294996534136e-35	4.19773081299879e-34	65.8615409995654
"TXN"	-0.237116724393893	0.497475896410686	-12.5027534389363	1.80469540701002e-35	4.78087593266647e-34	65.7312420019131
"LIME1"	-0.121989926027557	0.141700710282552	-12.4944570996816	1.99838924156102e-35	5.28859438570255e-34	65.6299174824291
"ZNF430"	0.116647067186834	0.0967364716275289	12.483855964223	2.27623075671603e-35	6.01774155712845e-34	65.5005375033741
"CDKN1B"	0.1849574548234	0.266109351088356	12.4813038224404	2.34866023080523e-35	6.20290255457573e-34	65.4694059183973
"MGEA5"	0.178275949396147	0.222509335182963	12.4659903291685	2.83394911389844e-35	7.47695526642482e-34	65.282736125012
"CAST"	0.194988984794747	0.3106370711907	12.4638118210648	2.91064241020992e-35	7.67149501105634e-34	65.2561981194515
"IGHV3-73"	-0.190705243225211	0.144663189857713	-12.4586767119453	3.09968039064969e-35	8.1614427341624e-34	65.1936611004636
"AC017002.2"	-0.10438399152041	0.0806118867227431	-12.4533564932836	3.30840683224326e-35	8.70218369109828e-34	65.1288956970673
"LTA"	0.0847343413822304	0.0480756953219099	12.4467991076068	3.58497887233275e-35	9.42010405815094e-34	65.0491060286799
"B4GALT7"	-0.129476010889174	0.161909418129608	-12.4289887085614	4.45761772228003e-35	1.17012465209851e-33	64.8325931466399
"B9D1"	-0.0817890339330691	0.0695495194772237	-12.427019227056	4.56622898722642e-35	1.19742314240361e-33	64.8086692313576
"MIF"	-0.303822216540446	1.00892428065737	-12.4212340728731	4.90070745612705e-35	1.28383684721874e-33	64.7384160602833
"CCNB1IP1"	0.118066655458209	0.0998342256463442	12.4208117871412	4.92605513917658e-35	1.28917497512154e-33	64.7332891723454
"MAD1L1"	0.11195013057193	0.0889524298616612	12.4181990000308	5.08581016591101e-35	1.32964200254942e-33	64.7015715379943
"KCNK6"	-0.110236123062426	0.111086526731752	-12.4135568682108	5.38244935339571e-35	1.40577869063764e-33	64.6452346148936
"PGK1"	0.212704390050228	0.410111220475378	12.4120652703196	5.48136704229523e-35	1.43017358392281e-33	64.6271368478213
"PPP1CA"	0.212248049003518	0.427933326716228	12.4110299591558	5.55108542749234e-35	1.44690854836195e-33	64.6145764924244
"HSPA5"	-0.263789219103629	0.648385198918578	-12.4107201253691	5.57212060618973e-35	1.45093321206356e-33	64.6108177952444
"POLE4"	0.147867769788131	0.169126461929136	12.4085602753251	5.72097397531605e-35	1.48819919809249e-33	64.5846184215808
"TBC1D5"	0.119624895931698	0.0991055811739106	12.4018338174814	6.21033755216488e-35	1.61387880175748e-33	64.5030531553335
"IKZF1"	0.147211213157029	0.168613805275318	12.3824183245074	7.86865975121811e-35	2.04277968616458e-33	64.2678570503522
"RASSF2"	0.104672741066531	0.0789607662888715	12.3809127245741	8.01429027462235e-35	2.07850618272331e-33	64.2496331594575
"SKIL"	0.180793992916066	0.230016106515396	12.3639908741112	9.84725707395483e-35	2.55133478734284e-33	64.0449554013397
"ERICH1"	0.137755782282725	0.139040258117344	12.3617796679673	1.0115686599641e-34	2.61826678604481e-33	64.0182295695054
"IGKV1D-13"	-0.125953902705613	0.100638772366252	-12.3437368254057	1.25958697197822e-34	3.25696790810122e-33	63.8003246382653
"SNX6"	0.159634313763421	0.199528076988725	12.3303883547757	1.48114983452e-34	3.82605786437014e-33	63.6393096836996
"SP140L"	0.136236919671761	0.139559652931187	12.318684619226	1.70702556208772e-34	4.40514506992488e-33	63.4982711505248
"IL18BP"	0.0822318377997321	0.0488670988087951	12.3169632614635	1.74301605518735e-34	4.49355083412364e-33	63.4775383293948
"CHD7"	0.132558511175623	0.13350224304305	12.3040829913335	2.03735291131758e-34	5.24714476216698e-33	63.322490303704
"SLC44A2"	0.134082887080311	0.131030148523048	12.3026334694364	2.07342444736337e-34	5.33474831769534e-33	63.3050511867621
"RAB7A"	0.179518054132761	0.272948602342247	12.2948840086267	2.2773116551866e-34	5.85352604333642e-33	63.2118511585818
"SIL1"	-0.122238338093458	0.155661773440705	-12.2883215654159	2.46546229424038e-34	6.33086778228954e-33	63.1329708495513
"IGHV3-48"	-0.27333091163662	0.261099071436643	-12.2872860807496	2.49652957115735e-34	6.40430211948229e-33	63.1205280403668
"PTPN22"	0.115016611844523	0.0920258590068391	12.2804836815586	2.7105165871471e-34	6.94636834858301e-33	63.0388125277946
"SIGLEC10"	0.0791069475758246	0.0441023795721286	12.267000267659	3.1899975597902e-34	8.16708654621508e-33	62.8769674710192
"KPNB1"	0.182323217525632	0.277070739715122	12.2666155466672	3.20484953500528e-34	8.19701900299427e-33	62.8723520543157
"HSD17B11"	0.147126480832097	0.174187323339239	12.2644288711833	3.29057956833453e-34	8.4079981383996e-33	62.846121596816
"RABEP2"	0.135342880709891	0.13838606764864	12.2628556533902	3.35366435412389e-34	8.56075640001998e-33	62.8272526891815
"YME1L1"	0.17878044356946	0.257882117113344	12.2516889116542	3.83733536912851e-34	9.78577116994571e-33	62.6933871693812
"SMPDL3B"	-0.0728656388062875	0.0604628748476863	-12.2507826934106	3.87950080230761e-34	9.88358087503418e-33	62.6825286505971
"DNAJB6"	0.22609503841021	0.386352291163173	12.2457306558167	4.12314446401777e-34	1.04939893694113e-32	62.6220080251993
